timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
58294-09-26 12:00:00,77041.81,77455.71,77020.73,77318.1,330.64427,1777437899999999,25558019.3752449,55291,196.01587,15148927.6492558,0
58294-10-06 22:00:00,77318.09,77368.77,77250.48,77269.76,132.06949,1777438799999999,10209904.6576737,29322,53.84728,4162705.8044959,0
58294-10-17 08:00:00,77269.76,77301.82,77200.0,77224.34,90.30213,1777439699999999,6975762.360876,19478,41.83166,3231514.475067,0
58294-10-27 18:00:00,77224.35,77272.45,77198.07,77272.45,84.27372,1777440599999999,6509195.7541562,16321,44.41032,3430121.0050968,0
58294-11-07 04:00:00,77272.45,77301.0,77221.02,77248.12,88.14042,1777441499999999,6808823.9391115,15113,42.49923,3283164.8715333,0
58294-11-17 14:00:00,77248.12,77329.31,77248.11,77288.38,150.24022,1777442399999999,11611099.0720041,22079,92.19346,7124626.4563263,0
58294-11-28 00:00:00,77288.39,77337.57,77192.07,77218.53,132.48861,1777443299999999,10237419.3881644,24967,57.97069,4479921.5588314,0
58294-12-08 10:00:00,77218.52,77227.0,77083.38,77083.39,152.1019,1777444199999999,11734977.5131385,21320,53.02801,4090632.0609793,0
58294-12-18 20:00:00,77083.39,77117.16,77011.2,77011.22,105.17644,1777445099999999,8105536.4672759,15884,40.79174,3143625.5623801,0
58294-12-29 06:00:00,77011.22,77260.22,76907.07,77031.06,584.62238,1777445999999999,45019562.3312508,27828,417.54627,32159683.1019834,0
58295-01-08 16:00:00,77031.07,77107.87,77031.06,77092.66,407.71685,1777446899999999,31414207.1030775,19132,314.53166,24234574.0395382,0
58295-01-19 02:00:00,77092.66,77108.29,77050.29,77064.19,136.88747,1777447799999999,10548081.0953021,10046,44.45152,3425572.2532972,0
58295-01-29 12:00:00,77064.19,77182.91,77064.19,77127.55,90.10959,1777448699999999,6949996.4955836,21306,65.53966,5054987.9986987,0
58295-02-08 22:00:00,77127.54,77127.55,77031.06,77053.64,297.2714,1777449599999999,22911356.124614,16574,79.88667,6156553.4347962,0
58295-02-19 08:00:00,77053.65,77087.15,76984.88,77030.54,100.04405,1777450499999999,7707069.9674367,17753,50.8414,3916779.2240197,0
58295-03-01 18:00:00,77030.55,77148.79,77020.78,77106.01,105.4096,1777451399999999,8126798.5793305,16373,84.92926,6547674.141045,0
58295-03-12 04:00:00,77106.01,77106.01,76972.32,77064.9,257.01576,1777452299999999,19793698.0438691,20478,97.46367,7506208.2643769,0
58295-03-22 14:00:00,77064.89,77074.62,77025.93,77046.32,76.6278,1777453199999999,5903969.6314513,11265,48.28778,3720306.9334925,0
58295-04-02 00:00:00,77046.31,77072.96,76972.32,77072.95,83.12565,1777454099999999,6401932.4761142,15381,53.46495,4117313.3270561,0
58295-04-12 10:00:00,77072.95,77142.0,77057.41,77127.74,79.55591,1777454999999999,6133349.9993817,13628,59.59115,4594055.9461435,0
58295-04-22 20:00:00,77127.74,77285.0,77127.73,77258.0,121.26093,1777455899999999,9364049.698025,20330,93.75773,7239851.2109767,0
58295-05-03 06:00:00,77258.0,77800.0,77242.53,77642.0,551.59822,1777456799999999,42818156.1977972,79465,368.63472,28609922.798573,0
58295-05-13 16:00:00,77642.0,77817.57,77642.0,77720.85,215.1021,1777457699999999,16718527.2938113,43374,120.55279,9369866.8975532,0
58295-05-24 02:00:00,77720.85,77899.86,77710.0,77885.28,223.44435,1777458599999999,17379421.2662911,39142,143.38871,11152177.4596602,0
58295-06-03 12:00:00,77885.28,77904.93,77563.8,77563.81,241.96828,1777459499999999,18805213.9819347,31218,85.41878,6640636.107033,0
58295-06-13 22:00:00,77563.81,77666.35,77559.19,77619.61,110.30149,1777460399999999,8562536.5542882,16870,57.4395,4458467.0897023,0
58295-06-24 08:00:00,77619.62,77673.2,77506.88,77579.69,131.32526,1777461299999999,10187608.109769,28926,57.53164,4463214.2155264,0
58295-07-04 18:00:00,77579.7,77607.4,77485.81,77515.0,109.29226,1777462199999999,8475488.8083343,19122,41.75752,3237852.5511657,0
58295-07-15 04:00:00,77515.0,77670.73,77508.07,77571.53,123.57881,1777463099999999,9589456.0091855,26725,66.03427,5123262.2084344,0
58295-07-25 14:00:00,77571.53,77694.61,77546.0,77590.03,167.55507,1777463999999999,13001589.9230442,18953,68.52347,5318349.7458817,0
58295-08-05 00:00:00,77590.04,77596.39,76850.0,77310.12,664.16642,1777464899999999,51400573.9859209,43365,121.97032,9440147.6207228,0
58295-08-15 10:00:00,77310.12,77415.98,76908.47,77145.78,680.3712,1777465799999999,52511037.5938872,69312,284.62086,21976822.3081399,0
58295-08-25 20:00:00,77145.78,77175.64,76992.5,77162.2,154.12744,1777466699999999,11882051.0135826,33248,78.18942,6027975.8576383,0
58295-09-05 06:00:00,77162.19,77208.72,77125.92,77143.68,277.68643,1777467599999999,21426691.3188273,19240,122.95083,9486639.4399139,0
58295-09-15 16:00:00,77143.68,77205.72,77072.39,77178.95,113.39973,1777468499999999,8746745.8511994,23253,43.53315,3358307.0419784,0
58295-09-26 02:00:00,77178.96,77240.0,76859.09,76924.1,189.59801,1777469399999999,14598744.8510779,48594,59.8814,4611630.9529583,0
58295-10-06 12:00:00,76924.11,76924.11,76563.0,76563.0,415.51029,1777470299999999,31887668.8667213,95618,190.31729,14607968.0706188,0
58295-10-16 22:00:00,76563.01,76877.15,76425.62,76783.43,282.18687,1777471199999999,21630320.7081367,77096,183.33146,14054428.7955629,0
58295-10-27 08:00:00,76783.42,76783.43,76543.51,76588.85,158.5249,1777472099999999,12147533.7592426,62345,68.4018,5241944.7073405,0
58295-11-06 18:00:00,76588.5,76767.71,76503.2,76717.99,211.21241,1777472999999999,16184925.0553195,52764,88.73604,6801997.0062003,0
